category,file,line,snippet
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,59,- الفرع: `main`
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,69,- الفرع: `integration/revenue-integrity`
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,83,- لا يجوز اعتبار وجود الملفات في Worktree أودليل فرع منفصل دمجًا في `main`.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,84,- لا يجوز اعتبار نجاح Build في فرع منفصل إغلاقًا على المصدر الرئيسي.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,121,1. إثبات branch وHEAD لكل مصدر.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,247,- نجاح اختبار داخل فرع غير مدمج.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,263,- استخدم Branch/Database معزولة وفارغة.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,317,# P1 — الأمن والصلاحيات والتدقيق
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,321,- Authorization + Event/Audit في فرع التكامل: مغلقة برمجيًا.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,338,## الأدوار المذكورة
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,343,- أدوار وصلاحيات Revenue Integrity المتخصصة.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,396,- مغلق داخل فرع التكامل.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,441,- Branch: `integration/revenue-integrity`
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,528,- Revenue Integrity مغلقة داخل فرعها، لا داخل `main`.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,573,- Team table.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,856,- Role requirement.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,924,| المسار | الفرع | HEAD وقت الحصر |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/ORCA_PROJECT_KNOWLEDGE_MASTER_2026-06-26.md,937,- تم حصر 17 فرعًا/مرجعًا و6 Stashes وReflog واسع وDangling commits أثناء تدقيق lineage.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,184,AUTH --> TENANT[Tenant Context]
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,185,TENANT --> DOMAIN[طبقة المجال]
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,252,Tenant
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,263,- يجب أن تمر الاستعلامات عبر Tenant Context عند التعامل مع بيانات المنشأة.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,284,كل منشأة تعمل داخل Tenant مستقل منطقيًا.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,288,S[Session] --> TC[Tenant Context]
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,290,Q --> D[(Tenant-scoped Data)]
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,307,- وجود Tenant صالح.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,310,- عدم تجاوز Tenant آخر.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,322,هذا يعني أن إحدى طبقات التنفيذ وصلت إلى استعلام يحتاج Tenant Context ولم يتم تمريره أو استعادته بالشكل الصحيح.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,342,tenantId
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,392,- بعض Routes كانت تسمح لجميع أدوار Tenant.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,612,- إصلاحات Tenant Context تاريخية.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,657,- استخدام Tenant Context في Actions المرتبطة.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,721,- بعض مسارات العقود تحتاج Tenant Context وصلاحيات خادم موحدة.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,764,- بعض Leases routes كانت تقبل كل أدوار Tenant.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,782,- تحديد نقطة فقدان Tenant Context.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1017,اختبارات Tenant = 0
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1029,- Tenant صحيح.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1041,- منع تجاوز Tenant.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1055,- Tenant مفقود.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1225,- مشكلة Tenant Context.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1260,- التأكد من Tenant والصلاحيات.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1296,- نفس Tenant.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1305,قد يظهر مستخدم أو Tenant مختلف حتى لو تغير الكود.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1357,3. تحديد فقدان Tenant Context.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1397,4. Tenant.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1476,| Tenant Context | غير موحد بالكامل |
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,67,- قابلية العمل كمنصة SaaS أو كنسخة مستقلة مرخّصة.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,111,- الإبقاء على تعطيل الاشتراكات والفوترة في وضع النسخة المستقلة.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,409,SAAS
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,423,- تختفي واجهات شراء الاشتراكات.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,426,- تُعطل فوترة الاشتراكات.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,435,- رجوع افتراضي إلى SaaS.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,437,عند غياب أو نقص إعدادات الرخصة، يعود النظام إلى SaaS.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,796,الباقة والفوترة
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,865,- لا يوجد متجر اشتراكات.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,866,- لا يوجد زر إعدادات الاشتراك.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,939,- معالجة أسئلة الباقة أو الترخيص.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,940,- اختلاف النصوص حسب SaaS أو النسخة المستقلة.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1185,- منع رجوع البيئة المحلية إلى SaaS.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1187,- إخفاء الفوترة والاشتراكات في هذا الوضع.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1465,| إخفاء الاشتراكات | تم |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,73,## 3.1 مجلد العمل المعتمد
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,81,## 3.2 الفرع المعتمد حاليًا
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,87,لا يتم الانتقال إلى `main` الآن، لأن النسخة المرجعية الحالية أُنشئت من نسخة إنتاج محددة ثم أضيفت عليها تعديلات محلية معتمدة لم تُحفظ بعد في Commit.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,108,- إزالة عبارة **ترخيص نسخة كاملة** من صفحة الوكلاء.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,109,- إزالة بطاقة **نوع الترخيص / نسخة كاملة مستقلة** من صفحة الإعدادات.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,216,المبدأ المعتمد:
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,373,ولا يأخذ دور الخادم مباشرة، ما يجعل قرار إظهار الأزرار في الواجهة غير موثوق.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,404,# 9. وضع الترخيص
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,425,- تُعتبر الوكلاء مشمولة في الترخيص.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,429,## 9.3 آلية الترخيص
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,450,ترخيص نسخة كاملة
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,541,عرض ملخص تشغيلي موثوق، وليس صفحة إدارة كاملة.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,719,- زر إصدار عقد قد يظهر أو يختفي اعتمادًا على صلاحية غير موثوقة في الواجهة.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,799,الامتثال الحكومي
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,806,- لا تظهر بطاقة خطة أو ترخيص للمستخدم النهائي.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,812,يوجد تعديل محلي غير محفوظ لإزالة عرض الترخيص
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,864,- جميع الوكلاء مشمولون في الترخيص.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,868,- لا تظهر شارة تقنية عن نوع الترخيص.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,874,يوجد تعديل محلي غير محفوظ لإزالة شارة الترخيص
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,939,- معالجة أسئلة الباقة أو الترخيص.
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,978,## 12.1 المبادئ المعتمدة
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1103,## 15.1 المجلد المعتمد
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1181,## 16.2 إصلاح وضع الترخيص المحلي
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1189,## 16.3 تنظيف عرض الترخيص
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1325,المسار الوحيد المعتمد الآن:
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1333,# 19. خطة العمل المعتمدة من الآن
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1421,المسار الوحيد المعتمد:
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1424,الفرع المعتمد:
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1449,يوجد تعديلان محليان معتمدان في:
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,1466,| إزالة عبارات الترخيص | تم محليًا، غير محفوظ في Commit |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,8,> **الفرع المرجعي الحالي:** `recovery/production-baseline`
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,43,منصة تشغيل وإدارة عقارية متعددة الوحدات، تجمع بين:
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,45,- إدارة العملاء المحتملين.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,51,- فريق العمل والصلاحيات.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,55,- إدارة الوثائق.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,63,- صلاحيات واضحة.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,81,## 3.2 الفرع المعتمد حاليًا
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,167,- اختبارات صلاحيات
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,183,SA --> AUTH[الجلسة والصلاحيات]
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,218,> الواجهة لا تقرر الصلاحيات وحدها، ولا تُعد مصدر الحقيقة للبيانات أو الأدوار.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,229,- تطبيق الصلاحيات.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,334,# 8. الهوية والجلسات والصلاحيات
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,343,role
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,346,## 8.2 الأدوار المثبتة في قاعدة البيانات
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,356,قد توجد أسماء أدوار تاريخية أو ميتة في بعض الملفات، مثل:
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,377,الصلاحيات الحساسة يجب أن تُحسب في الخادم وتُمرر كـCapabilities:
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,388,## 8.5 حالة الصلاحيات
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,392,- بعض Routes كانت تسمح لجميع أدوار Tenant.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,394,- تحتاج مصفوفة صلاحيات واحدة مع اختبارات شاملة.
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/DOWNLOADS/الوثيقة الاخيرة قبل الاصلاح .md,427,- تبقى وظائف التشغيل الأساسية متاحة وفق الصلاحيات.
